Date, Odometer [km], Battery Energy Out (Operating) [kJ], Battery Energy In (Charging)[kJ], Hours Charging [h], Hours Operating [h], Hours Running [h]
2015-04-30,0001.14670138889,000.806704508611,00000000000000.0,00000000000000.0,000.523611111111,000.104444444444                                                                                                                                                                                                     

Time Stamp, Battery Current [A], Battery Voltage [V], Battery Power Out (Operating) [kW], Battery Power In (Charging)[kW], Motor Current [AC A rms], Motor Voltage [AC V rms], Vehicle Speed [km/h], Motor Velocity [RPM], SOC [%], Charging, Operating, Running
13:42:45,2.9,314.4,0.91176,0,0,0.0,0.0,0,44,0,1,0,
13:42:46,2.7,314.38,0.848826,0,0,0.0,0.0,0,44,0,1,0,
13:42:47,3.6,314.38,1.131768,0,0,0.0,0.0,0,44,0,1,0,
13:42:48,2.5,314.39,0.785975,0,0,0.0,0.0,0,44,0,1,0,
13:42:49,3.6,314.38,1.131768,0,0,0.0,0.0,0,44,0,1,0,
13:42:50,2.8,314.39,0.880292,0,0,0.0,0.0,0,44,0,1,0,
13:42:51,3.2,314.37,1.005984,0,0,0.0,0.0,0,44,0,1,0,
13:42:52,3.0,314.4,0.9432,0,0,0.0,0.0,0,44,0,1,0,
13:42:53,3.4,314.36,1.068824,0,0,0.0,0.0,0,44,0,1,0,
13:42:54,3.2,314.4,1.00608,0,0,0.0,0.0,0,44,0,1,0,
13:42:55,2.5,314.39,0.785975,0,0,0.0,0.0,0,44,0,1,0,
13:42:56,3.4,314.39,1.068926,0,0,0.0,0.0,0,44,0,1,0,
13:42:57,2.6,314.39,0.817414,0,0,0.0,0.0,0,44,0,1,0,
13:42:58,3.2,314.36,1.005952,0,0,0.0,0.0,0,44,0,1,0,
13:42:59,3.1,314.38,0.974578,0,0,0.0,0.0,0,44,0,1,0,
13:43:00,3.0,314.37,0.94311,0,0,0.0,0.0,0,44,0,1,0,
13:43:01,3.2,314.34,1.005888,0,0,0.0,0.0,0,44,0,1,0,
13:43:02,0,0,0,0,0,0,0,0,0,0,0,0,
13:43:03,3.6,314.34,1.131624,0,0,0.0,0.0,0,44,0,1,0,
13:43:04,3.0,314.32,0.94296,0,0,0.0,0.0,0,44,0,1,0,
13:43:05,3.4,314.36,1.068824,0,0,0.0,0.0,0,44,0,1,0,
13:43:06,2.9,314.37,0.911673,0,0,0.0,0.0,0,44,0,1,0,
13:43:07,2.9,314.36,0.911644,0,0,0.0,0.0,0,44,0,1,0,
13:43:08,3.3,314.34,1.037322,0,0,0.0,0.0,0,44,0,1,0,
13:43:09,2.8,314.36,0.880208,0,0,0.0,0.0,0,44,0,1,0,
13:43:10,3.4,314.35,1.06879,0,0,0.0,0.0,0,44,0,1,0,
13:43:11,2.8,314.33,0.880124,0,0,0.0,0.0,0,44,0,1,0,
13:43:12,3.0,314.33,0.94299,0,0,0.0,0.0,0,44,0,1,0,
13:43:13,3.3,314.34,1.037322,0,0,0.0,0.0,0,44,0,1,0,
13:43:14,3.1,314.35,0.974485,0,0,0.0,0.0,0,44,0,1,0,
13:43:15,3.6,314.33,1.131588,0,0,0.0,0.0,0,44,0,1,0,
13:43:16,2.9,314.33,0.911557,0,0,0.0,0.0,0,44,0,1,0,
13:43:17,3.3,314.33,1.037289,0,0,0.0,0.0,0,44,0,1,0,
13:43:18,2.9,314.33,0.911557,0,0,0.0,0.0,0,44,0,1,0,
13:43:19,3.1,314.33,0.974423,0,0,0.0,0.0,0,44,0,1,0,
13:43:20,3.5,314.31,1.100085,0,0,0.0,0.0,0,44,0,1,0,
13:43:21,2.7,314.32,0.848664,0,0,0.0,0.0,0,44,0,1,0,
13:43:22,3.8,314.3,1.19434,0,0,0.0,0.0,0,44,0,1,0,
13:43:23,3.1,314.32,0.974392,0,0,0.0,0.0,0,44,0,1,0,
13:43:24,3.5,314.31,1.100085,0,0,0.0,0.0,0,44,0,1,0,
13:43:25,3.5,314.31,1.100085,0,0,0.0,0.0,0,44,0,1,0,
13:43:26,2.6,314.32,0.817232,0,0,0.0,0.0,0,44,0,1,0,
13:43:27,3.1,314.34,0.974454,0,0,0.0,0.0,0,44,0,1,0,
13:43:28,2.8,314.3,0.88004,0,0,0.0,0.0,0,44,0,1,0,
13:43:29,3.4,314.3,1.06862,0,0,0.0,0.0,0,44,0,1,0,
13:43:30,2.9,314.31,0.911499,0,0,0.0,0.0,0,44,0,1,0,
13:43:31,2.6,314.32,0.817232,0,0,0.0,0.0,0,44,0,1,0,
13:43:32,3.0,314.31,0.94293,0,0,0.0,0.0,0,44,0,1,0,
13:43:33,3.1,314.3,0.97433,0,0,0.0,0.0,0,44,0,1,0,
13:43:34,3.6,314.28,1.131408,0,0,0.0,0.0,0,44,0,1,0,
13:43:35,2.9,314.29,0.911441,0,0,0.0,0.0,0,44,0,1,0,
13:43:36,3.1,314.29,0.974299,0,0,0.0,0.0,0,44,0,1,0,
13:43:37,3.1,314.29,0.974299,0,0,0.0,0.0,0,44,0,1,0,
13:43:38,3.4,314.3,1.06862,0,0,0.0,0.0,0,44,0,1,0,
13:43:39,3.8,314.28,1.194264,0,0,0.0,0.0,0,44,0,1,0,
13:43:40,2.6,314.26,0.817076,0,0,0.0,0.0,0,44,0,1,0,
13:43:41,3.9,314.27,1.225653,0,0,0.0,0.0,0,44,0,1,0,
13:43:42,3.6,314.29,1.131444,0,0,0.0,0.0,0,44,0,1,0,
13:43:43,2.7,314.28,0.848556,0,0,0.0,0.0,0,44,0,1,0,
13:43:44,3.4,314.29,1.068586,0,0,0.0,0.0,0,44,0,1,0,
13:43:45,2.6,314.28,0.817128,0,0,0.0,0.0,0,44,0,1,0,
13:43:46,3.1,314.28,0.974268,0,0,0.0,0.0,0,44,0,1,0,
13:43:47,3.2,314.3,1.00576,0,0,0.0,0.0,0,44,0,1,0,
13:43:48,2.9,314.28,0.911412,0,0,0.0,0.0,0,44,0,1,0,
13:43:49,3.6,314.28,1.131408,0,0,0.0,0.0,0,44,0,1,0,
13:43:50,2.9,314.27,0.911383,0,0,0.0,0.0,0,44,0,1,0,
13:43:51,3.5,314.28,1.09998,0,0,0.0,0.0,0,44,0,1,0,
13:43:52,3.0,314.26,0.94278,0,0,0.0,0.0,0,44,0,1,0,
13:43:53,2.7,314.25,0.848475,0,0,0.0,0.0,0,44,0,1,0,
13:43:54,3.5,314.27,1.099945,0,0,0.0,0.0,0,44,0,1,0,
13:43:55,2.8,314.28,0.879984,0,0,0.0,0.0,0,44,0,1,0,
